file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\DefineModel.java,ch.qos.logback.core.model.DefineModel,class,3,7,4,3,9,4,0,6,0,0.5833333,0.6666667,0.6666667,6,0,4,0,2,0,6,0,0,0,2,1,0,1,0,1,1,0,2,31,7,0,2,0,0,0,2,8,2,6,1,0,0,0,33,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,class,3,9,6,3,15,3,0,6,4,0.6666666,0.46969697,0.8333333,12,0,10,0,2,0,12,0,0,0,5,1,0,1,0,4,1,0,5,55,10,0,2,0,0,0,2,14,2,9,1,0,0,0,38,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\HardenedObjectInputStream.java,ch.qos.logback.core.net.HardenedObjectInputStream,class,3,4,1,3,15,3,0,13,15,0.7959184,0.1,0.1,7,0,2,2,3,0,5,0,0,0,7,4,0,7,0,0,7,0,3,51,4,2,2,0,1,24,5,10,3,9,2,0,0,0,124,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\ImportAction.java,ch.qos.logback.core.joran.action.ImportAction,class,6,6,0,6,2,4,0,4,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,2,0,2,0,0,0,0,38,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\util\RegularEscapeUtil.java,ch.qos.logback.core.pattern.util.RegularEscapeUtil,class,2,5,3,2,21,1,0,8,3,0.0,0.0,0.0,3,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,71,2,2,9,0,0,5,3,16,1,7,3,0,0,0,42,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SocketConnector.java,ch.qos.logback.core.net.SocketConnector$ExceptionHandler,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\subst\Tokenizer.java,ch.qos.logback.core.subst.Tokenizer$TokenizerState,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\LifeCycle.java,ch.qos.logback.core.spi.LifeCycle,interface,0,30,30,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\hook\ShutdownHookBase.java,ch.qos.logback.core.hook.ShutdownHookBase,class,4,6,2,4,3,2,1,3,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,2,0,2,1,0,0,0,26,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\sanity\Pair.java,ch.qos.logback.core.joran.sanity.Pair,class,2,4,2,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,class,11,47,36,11,50,2,0,31,628,0.9142857,0.0948718,0.39871794,40,0,40,0,0,0,40,0,0,0,14,0,0,1,2,11,3,0,1,168,28,2,6,0,0,4,3,23,1,18,2,0,0,0,169,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ProcessorException.java,ch.qos.logback.core.model.processor.ProcessorException,class,0,0,0,0,2,3,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,12,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,class,17,20,3,17,43,2,0,41,319,0.8333334,0.15343915,0.28042328,30,0,24,2,1,3,28,0,1,0,4,0,0,0,0,4,2,0,1,161,11,0,2,2,3,19,3,18,5,17,2,0,0,0,163,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\ImplicitModelDataForComplexProperty.java,ch.qos.logback.core.joran.action.ImplicitModelDataForComplexProperty,class,3,4,1,3,5,2,0,0,6,0.6,0.2,0.2,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,19,2,0,0,0,0,0,0,2,0,2,0,0,0,0,26,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\testUtil\AbstractMultiThreadedHarness.java,ch.qos.logback.core.testUtil.AbstractMultiThreadedHarness,class,2,3,1,2,6,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,3,1,3,2,2,1,0,0,0,24,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\RollingFileAppender.java,ch.qos.logback.core.rolling.RollingFileAppender,class,13,16,3,13,46,5,0,41,4,0.81045747,0.4848485,0.54545456,17,0,9,5,2,1,12,0,0,0,9,5,0,5,0,4,0,0,0,171,14,0,14,4,3,30,1,21,20,16,2,0,0,0,151,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\ActionUtil.java,ch.qos.logback.core.joran.action.ActionUtil,class,5,9,4,5,7,1,0,6,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,1,0,1,0,28,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\testUtil\TrivialStatusListener.java,ch.qos.logback.core.testUtil.TrivialStatusListener,class,4,5,1,4,5,1,0,2,0,0.5,0.5,0.5,4,0,4,0,0,0,4,0,0,0,2,0,1,0,0,1,0,0,0,17,2,0,0,0,0,0,0,4,0,2,1,0,0,0,15,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\COWArrayList.java,ch.qos.logback.core.util.COWArrayList,class,3,6,3,3,31,1,0,28,0,0.73333335,0.6646154,0.6646154,30,0,26,4,0,0,26,0,0,0,4,0,0,0,0,4,1,0,0,122,23,0,0,0,0,1,0,12,0,12,1,0,0,0,121,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\ssl\SSLComponent.java,ch.qos.logback.core.net.ssl.SSLComponent,interface,1,3,2,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\testUtil\TeeOutputStream.java,ch.qos.logback.core.testUtil.TeeOutputStream,class,1,2,1,1,5,2,1,4,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,1,0,0,1,2,0,0,19,2,0,1,0,0,0,0,2,0,2,1,0,0,0,37,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\LengthCounter.java,ch.qos.logback.core.rolling.LengthCounter,interface,0,5,5,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\recovery\ResilientOutputStreamBase.java,ch.qos.logback.core.recovery.ResilientOutputStreamBase,class,9,13,4,9,35,2,2,22,60,0.8125,0.20879121,0.34065935,16,0,10,2,0,4,14,2,0,0,8,1,0,4,2,2,1,0,0,126,5,0,9,5,1,6,7,13,7,11,2,0,0,2,77,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\testUtil\EnvUtilForTests.java,ch.qos.logback.core.testUtil.EnvUtilForTests,class,1,2,1,1,21,1,0,10,28,0.875,0.0,0.0,8,8,8,0,0,0,8,0,0,0,2,2,0,0,0,2,0,0,10,54,15,1,6,1,0,11,3,6,0,6,2,0,0,0,57,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\SerializeModelModel.java,ch.qos.logback.core.model.SerializeModelModel,class,2,6,4,2,9,2,0,5,0,0.6,0.6,0.6,5,0,4,0,1,0,5,0,0,0,2,1,0,1,0,1,1,0,2,23,7,0,3,0,0,0,1,3,0,3,1,0,0,0,26,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\html\IThrowableRenderer.java,ch.qos.logback.core.html.IThrowableRenderer,interface,1,2,1,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\status\OnFileStatusListener.java,ch.qos.logback.core.status.OnFileStatusListener,class,2,2,0,2,9,3,0,5,0,0.4,0.6,1.0,5,0,4,0,1,0,5,0,0,0,2,0,0,0,0,2,0,0,0,35,4,0,2,1,0,4,0,4,1,3,1,0,0,0,31,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\LayoutBase.java,ch.qos.logback.core.LayoutBase,class,4,8,4,4,14,2,0,0,77,0.8428572,0.07692308,0.07692308,14,0,14,0,0,0,14,0,0,0,5,0,0,0,1,4,0,0,0,49,7,0,0,0,0,1,0,7,0,5,0,0,0,0,23,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\SimpleTimeBasedGuard.java,ch.qos.logback.core.util.SimpleTimeBasedGuard,class,1,2,1,1,19,1,0,7,28,0.7738095,0.29090908,0.43636364,12,0,10,1,0,1,11,0,0,1,7,2,2,5,0,0,5,0,3,67,11,0,2,0,0,2,16,15,5,11,2,0,0,0,136,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\AppenderBase.java,ch.qos.logback.core.AppenderBase,class,8,19,11,8,18,2,0,10,30,0.7738095,0.27272728,0.4090909,12,0,11,0,1,0,12,1,0,1,7,1,0,4,2,1,1,0,0,66,8,0,1,1,0,6,3,11,3,7,3,0,0,0,93,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\color\GreenCompositeConverter.java,ch.qos.logback.core.pattern.color.GreenCompositeConverter,class,2,2,0,2,1,6,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\recovery\ResilientFileOutputStream.java,ch.qos.logback.core.recovery.ResilientFileOutputStream,class,1,2,1,1,7,3,0,2,0,0.4166667,0.53333336,0.6666667,6,0,4,0,0,2,6,0,0,0,2,0,0,2,0,0,0,0,1,29,6,0,1,0,0,3,0,5,2,2,1,0,0,0,25,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\ModelHandlerFactoryMethod.java,ch.qos.logback.core.model.ModelHandlerFactoryMethod,interface,3,4,1,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase$SenderRunnable,innerclass,3,3,0,3,2,1,0,1,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,2,0,0,0,0,2,2,0,0,11,0,0,0,0,0,0,0,2,0,2,0,0,0,0,8,0,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\conditional\ByPropertiesConditionAction.java,ch.qos.logback.core.joran.conditional.ByPropertiesConditionAction,class,7,7,0,7,2,4,0,4,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,2,0,2,0,0,0,0,31,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\ssl\SSLConfigurableSocket.java,ch.qos.logback.core.net.ssl.SSLConfigurableSocket,class,1,2,1,1,11,1,0,11,0,0.0,1.0,1.0,10,0,10,0,0,0,10,0,0,0,1,0,0,1,0,0,1,0,0,38,5,0,0,0,0,1,0,2,0,2,1,0,0,0,32,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\ResourceModel.java,ch.qos.logback.core.model.ResourceModel,class,1,6,5,1,8,2,1,0,20,0.8,0.14285715,0.14285715,8,0,8,0,0,0,8,0,0,0,5,1,0,1,0,4,1,0,0,31,4,0,0,0,0,0,1,5,0,5,0,0,0,0,18,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\color\BlueCompositeConverter.java,ch.qos.logback.core.pattern.color.BlueCompositeConverter,class,2,2,0,2,1,6,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\LogbackLock.java,ch.qos.logback.core.spi.LogbackLock,class,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\boolex\PropertyEqualityCondition.java,ch.qos.logback.core.boolex.PropertyEqualityCondition,class,2,2,0,2,10,3,0,4,0,0.33333334,0.73333335,1.0,6,0,6,0,0,0,6,0,0,0,2,0,0,0,0,2,0,0,0,38,7,0,4,0,0,3,0,3,0,3,2,0,0,0,79,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\color\BoldGreenCompositeConverter.java,ch.qos.logback.core.pattern.color.BoldGreenCompositeConverter,class,2,2,0,2,1,6,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,35,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\filter\AbstractMatcherFilter.java,ch.qos.logback.core.filter.AbstractMatcherFilter,class,3,4,1,3,4,3,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,4,0,2,0,0,0,2,0,0,0,0,16,2,0,0,0,0,0,0,4,0,2,0,0,0,0,9,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\LengthCounterBase.java,ch.qos.logback.core.rolling.LengthCounterBase,class,1,2,1,1,3,1,0,3,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\subst\Tokenizer.java,ch.qos.logback.core.subst.Tokenizer,class,3,5,2,3,22,1,0,11,0,0.5416667,1.0,1.0,6,0,1,4,0,1,2,0,0,0,4,0,0,0,0,4,2,0,0,108,2,1,2,0,0,0,8,14,0,7,2,0,1,0,34,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\Model.java,ch.qos.logback.core.model.Model,class,1,85,84,1,30,1,11,13,107,0.7922078,0.24675325,0.74025977,22,1,19,0,2,1,22,0,0,0,7,1,0,1,0,6,1,0,5,95,16,3,5,0,0,6,1,18,2,10,1,0,0,0,75,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\DatePatternToRegexUtil.java,ch.qos.logback.core.util.DatePatternToRegexUtil,class,3,5,2,3,7,1,0,8,1,0.44444445,0.0,0.0,3,0,2,1,0,0,2,0,0,0,3,0,0,0,0,3,3,0,0,32,2,2,2,0,0,0,1,10,0,9,2,0,0,0,41,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\SiftAction.java,ch.qos.logback.core.joran.action.SiftAction,class,6,6,0,6,2,4,0,2,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,2,0,2,0,0,0,0,18,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\FilterAttachableImpl.java,ch.qos.logback.core.spi.FilterAttachableImpl,class,5,7,2,5,7,1,0,4,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,23,3,1,2,0,0,1,2,5,0,5,2,0,0,0,58,17,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ResourceHandlerBase.java,ch.qos.logback.core.model.processor.ResourceHandlerBase,class,6,8,2,6,23,3,1,18,34,0.8333334,0.027777778,0.027777778,9,0,0,0,9,0,9,0,0,0,2,0,0,0,2,0,0,0,0,97,15,0,3,3,0,11,4,13,4,12,1,0,0,0,73,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\boolex\ExpressionPropertyCondition.java,ch.qos.logback.core.boolex.ExpressionPropertyCondition$Associativity,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\FileUtil.java,ch.qos.logback.core.util.FileUtil,class,5,5,0,5,18,2,0,19,8,0.6,0.0,0.0,5,2,5,0,0,0,5,0,0,0,1,1,0,0,0,1,1,0,0,93,6,2,7,6,2,8,9,19,5,13,3,0,0,0,97,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\InterruptUtil.java,ch.qos.logback.core.util.InterruptUtil,class,2,2,0,2,6,2,0,6,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,3,23,0,0,0,1,0,1,0,1,0,1,2,0,0,0,55,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\subst\Parser.java,ch.qos.logback.core.subst.Parser,class,4,6,2,4,31,1,0,15,70,0.8461539,0.26666668,0.4,13,0,2,7,0,4,6,0,0,0,3,1,1,0,0,2,2,0,0,119,17,0,11,0,0,5,1,22,1,20,2,0,0,0,79,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\sanity\AppenderWithinAppenderSanityChecker.java,ch.qos.logback.core.joran.sanity.AppenderWithinAppenderSanityChecker,class,7,9,2,7,7,2,0,12,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,26,5,1,2,0,0,4,0,6,1,7,2,0,0,1,53,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\DefaultNestedComponentRegistry.java,ch.qos.logback.core.joran.spi.DefaultNestedComponentRegistry,class,2,10,8,2,8,1,0,10,0,0.4,0.5,0.5,5,0,4,1,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,33,5,1,3,0,0,0,0,8,0,6,2,0,0,0,40,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\CompressionStrategyBase.java,ch.qos.logback.core.rolling.helper.CompressionStrategyBase,class,2,5,3,2,2,2,3,3,0,1.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,9,0,0,0,0,0,2,1,2,1,2,1,0,0,0,28,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\SiftModel.java,ch.qos.logback.core.model.SiftModel,class,2,9,7,2,1,2,0,0,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0,12,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\DefaultSocketConnector.java,ch.qos.logback.core.net.DefaultSocketConnector$ConsoleExceptionHandler,innerclass,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ConversionRuleModelHandler.java,ch.qos.logback.core.model.processor.ConversionRuleModelHandler,class,10,11,1,10,6,3,0,12,3,0.6666667,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,38,2,0,1,1,0,5,0,10,1,7,2,0,0,0,44,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\color\MagentaCompositeConverter.java,ch.qos.logback.core.pattern.color.MagentaCompositeConverter,class,2,2,0,2,1,6,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\EventEvaluatorModelHandler.java,ch.qos.logback.core.model.processor.EventEvaluatorModelHandler,class,13,14,1,13,14,3,0,23,13,0.6666667,0.1,0.1,6,1,4,1,1,0,5,0,0,0,2,0,0,0,0,2,0,0,0,76,5,0,2,2,1,14,0,13,5,9,3,0,0,0,74,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\BaseModelAction.java,ch.qos.logback.core.joran.action.BaseModelAction,class,7,27,20,7,11,3,19,13,4,0.53333336,0.3,0.3,5,0,3,0,2,0,5,1,0,0,3,0,0,0,0,3,0,0,1,43,3,0,3,0,0,5,0,8,1,5,1,0,0,0,94,1025,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\color\YellowCompositeConverter.java,ch.qos.logback.core.pattern.color.YellowCompositeConverter,class,2,2,0,2,1,6,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\FileSize.java,ch.qos.logback.core.util.FileSize,class,1,2,1,1,18,1,0,8,0,0.7407408,0.73333335,1.0,6,1,6,0,0,0,6,0,0,0,9,8,3,5,0,1,9,0,3,67,10,0,7,0,0,14,9,21,13,18,2,0,0,0,88,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\helpers\Transform.java,ch.qos.logback.core.helpers.Transform,class,1,3,2,1,21,1,0,14,3,0.77777785,0.0,0.0,3,3,3,0,0,0,3,0,0,0,6,6,0,6,0,0,6,0,2,70,6,2,3,0,0,10,11,13,8,11,3,0,0,0,97,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\ComponentModel.java,ch.qos.logback.core.model.ComponentModel,class,2,30,28,2,10,2,7,7,0,0.5714286,0.71428573,0.71428573,7,0,5,0,2,0,7,0,0,0,2,1,0,1,0,1,1,0,2,34,8,0,2,0,0,4,2,8,3,6,1,0,0,0,49,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\sift\NOPSiftModelHandler.java,ch.qos.logback.core.sift.NOPSiftModelHandler,class,6,7,1,6,4,3,0,0,6,0.0,0.0,0.0,4,1,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\util\CharSequenceState.java,ch.qos.logback.core.util.CharSequenceState,class,0,2,2,0,2,1,0,0,0,0.25,1.0,1.0,2,0,1,0,0,1,2,0,0,0,2,0,0,0,0,2,1,0,0,11,0,0,0,0,0,0,1,2,0,2,0,0,0,0,15,0,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\LoginAuthenticator.java,ch.qos.logback.core.net.LoginAuthenticator,class,2,3,1,2,2,2,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,2,0,0,0,0,2,0,0,0,11,1,0,0,0,0,0,0,2,0,2,0,0,0,0,15,1,0
