file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\PatternLayout.java,ch.qos.logback.classic.PatternLayout,class,23,28,5,23,7,2,0,24,10,0.88,0.0,0.0,5,0,4,0,1,0,6,0,0,0,5,5,5,0,0,0,5,0,0,115,5,0,0,0,0,88,0,6,0,5,1,0,0,0,105,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\jul\JULHelper.java,ch.qos.logback.classic.jul.JULHelper,class,3,5,2,3,17,1,0,7,15,0.0,0.0,0.0,6,6,6,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,3,42,15,0,3,0,0,6,0,1,1,1,1,0,0,0,21,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\log4j\XMLLayout.java,ch.qos.logback.classic.log4j.XMLLayout,class,5,6,1,5,16,2,0,26,13,0.7142857,0.1904762,0.1904762,7,0,7,0,0,0,7,0,0,0,3,1,0,3,0,0,1,0,0,82,4,2,4,0,2,27,4,12,2,10,3,0,0,0,120,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\Configurator.java,ch.qos.logback.classic.spi.Configurator$ExecutionStatus,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\processor\LevelModelHandler.java,ch.qos.logback.classic.model.processor.LevelModelHandler,class,8,9,1,8,8,2,0,10,6,0.75,0.0,0.0,4,1,3,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,1,32,3,0,0,0,1,2,0,7,1,6,2,0,0,0,43,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\encoder\PatternLayoutEncoder.java,ch.qos.logback.classic.encoder.PatternLayoutEncoder,class,2,3,1,2,1,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,1,0,0,0,0,10,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\util\CopyOnInheritThreadLocal.java,ch.qos.logback.classic.util.CopyOnInheritThreadLocal,class,0,0,0,0,2,3,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,0,0,0,0,0,0,1,0,0,0,26,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\MessageConverter.java,ch.qos.logback.classic.pattern.MessageConverter,class,2,3,1,2,1,3,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\boolex\OnMarkerEvaluator.java,ch.qos.logback.classic.boolex.OnMarkerEvaluator,class,3,3,0,3,7,2,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,20,3,2,1,0,0,0,0,2,0,2,3,0,0,0,36,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ThrowableProxy.java,ch.qos.logback.classic.spi.ThrowableProxy,class,5,9,4,5,27,1,0,27,60,0.8557692,0.17582418,0.85714287,16,0,14,2,0,0,14,0,0,0,13,2,0,10,0,3,2,0,6,125,13,2,4,0,0,0,2,33,0,24,3,0,0,0,69,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\util\LogbackMDCAdapterSimple.java,ch.qos.logback.classic.util.LogbackMDCAdapterSimple,class,3,4,1,3,21,1,0,15,37,0.60714287,0.3181818,0.3181818,14,0,12,2,0,0,12,0,0,0,2,0,0,1,0,1,2,0,1,74,12,0,7,0,2,1,0,10,0,10,1,0,0,0,135,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\boolex\OnErrorEvaluator.java,ch.qos.logback.classic.boolex.OnErrorEvaluator,class,2,3,1,2,2,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\SequenceNumberConverter.java,ch.qos.logback.classic.pattern.SequenceNumberConverter,class,2,3,1,2,4,3,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,2,0,0,1,0,0,0,0,1,0,0,0,27,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\ClassOfCallerConverter.java,ch.qos.logback.classic.pattern.ClassOfCallerConverter,class,2,3,1,2,3,4,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,1,0,0,0,2,1,0,1,1,0,0,0,15,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\TurboFilterList.java,ch.qos.logback.classic.spi.TurboFilterList,class,6,7,1,6,14,2,0,4,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,47,10,2,8,2,0,0,7,7,0,7,2,0,0,0,72,17,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\ViewStatusMessagesServlet.java,ch.qos.logback.classic.ViewStatusMessagesServlet,class,5,5,0,5,2,2,0,3,1,1.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,0,11,2,0,0,0,0,2,1,3,1,3,0,0,0,0,26,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\LoggingEventVO.java,ch.qos.logback.classic.spi.LoggingEventVO,class,8,11,3,8,58,1,0,33,204,0.89263165,0.07114624,0.19367589,25,1,23,2,0,0,23,0,0,0,19,4,0,19,0,0,4,0,2,183,37,2,22,0,9,2,10,37,8,30,3,0,0,0,118,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\NamedConverter.java,ch.qos.logback.classic.pattern.NamedConverter$NameCache,innerclass,3,3,0,3,8,4,0,6,0,0.44444445,1.0,1.0,3,0,0,1,1,1,2,0,0,0,3,1,0,1,0,2,1,0,0,31,6,0,0,0,2,3,4,6,3,5,1,0,0,0,56,2,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\joran\action\InsertFromJNDIAction.java,ch.qos.logback.classic.joran.action.InsertFromJNDIAction,class,6,6,0,6,2,2,0,6,0,0.0,1.0,1.0,2,0,0,0,2,0,2,0,0,0,2,2,2,0,0,0,2,0,0,17,2,0,0,0,0,2,0,4,0,4,0,0,0,0,48,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\boolex\StubEventEvaluator.java,ch.qos.logback.classic.boolex.StubEventEvaluator,class,3,4,1,3,5,2,0,3,8,0.76,0.1,0.1,5,0,5,0,0,0,5,0,0,0,5,3,3,0,1,1,3,0,0,25,2,0,0,0,0,3,0,5,0,5,0,0,0,0,50,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\MDCValueLevelPair.java,ch.qos.logback.classic.turbo.MDCValueLevelPair,class,1,2,1,1,4,1,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,23,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\LoggerContextAware.java,ch.qos.logback.classic.spi.LoggerContextAware,interface,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\joran\action\LevelAction.java,ch.qos.logback.classic.joran.action.LevelAction,class,6,6,0,6,2,2,0,6,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,3,0,3,1,3,0,0,0,0,45,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\EpochConverter.java,ch.qos.logback.classic.pattern.EpochConverter,class,2,3,1,2,4,3,0,5,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2,18,2,0,0,0,0,1,1,3,1,2,1,0,0,0,42,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\SyslogStartConverter.java,ch.qos.logback.classic.pattern.SyslogStartConverter,class,4,5,1,4,9,3,0,19,2,0.60714287,0.33333334,0.5,4,0,3,0,0,1,4,0,0,0,7,0,0,1,0,6,1,0,4,63,5,0,3,2,1,9,5,15,3,13,2,0,0,0,78,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\servlet\LogbackServletContextListener.java,ch.qos.logback.classic.servlet.LogbackServletContextListener,class,6,7,1,6,3,1,0,7,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,14,0,0,0,0,0,3,0,3,1,3,1,0,0,0,28,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\PackagingDataCalculator.java,ch.qos.logback.classic.spi.PackagingDataCalculator,class,5,7,2,5,49,1,0,38,53,0.90909094,0.0,0.0,11,0,1,6,0,4,6,0,0,0,3,2,0,1,0,2,1,0,3,190,26,4,19,4,1,7,10,47,8,40,5,0,0,0,118,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\EventArgUtil.java,ch.qos.logback.classic.spi.EventArgUtil,class,0,1,1,0,10,1,0,1,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,27,6,0,5,0,0,1,6,3,2,3,1,0,0,0,34,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SocketAppender.java,ch.qos.logback.classic.net.SocketAppender,class,4,5,1,4,5,2,0,1,4,0.625,0.16666667,0.16666667,4,0,3,0,1,0,4,0,0,0,2,1,0,2,0,0,1,0,0,17,1,0,0,0,0,0,0,3,0,2,1,0,0,0,47,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\util\ContextInitializer.java,ch.qos.logback.classic.util.ContextInitializer$Anonymous1,anonymous,3,3,0,3,3,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,2,0,1,0,0,5,0,5,0,0,0,0,11,-1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\processor\LogbackClassicDefaultNestedComponentRules.java,ch.qos.logback.classic.model.processor.LogbackClassicDefaultNestedComponentRules,class,15,18,3,15,2,1,0,11,1,1.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,24,1,0,0,0,0,23,0,2,0,2,0,0,0,0,36,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\processor\LoggerContextListenerModelHandler.java,ch.qos.logback.classic.model.processor.LoggerContextListenerModelHandler,class,10,11,1,10,11,2,0,13,8,0.6,0.1,0.1,5,1,4,0,1,0,5,0,0,0,2,0,0,0,0,2,0,0,0,53,3,0,1,1,3,7,0,8,2,5,2,0,0,0,48,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\sift\MDCBasedDiscriminator.java,ch.qos.logback.classic.sift.MDCBasedDiscriminator,class,2,3,1,2,11,2,0,4,0,0.33333334,0.73333335,1.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,43,5,0,3,0,0,2,2,6,0,5,1,0,0,0,70,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter$ReconfiguringThread,innerclass,5,5,0,5,10,1,0,19,3,0.0,NaN,NaN,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,2,2,0,10,0,7,1,7,2,0,0,0,61,0,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Level.java,ch.qos.logback.classic.Level,class,2,34,32,2,48,1,0,8,7,0.8125,0.21212122,0.42424244,14,8,12,2,0,0,12,0,0,0,24,22,23,1,0,0,24,0,5,163,38,0,2,0,0,20,6,31,3,27,1,0,0,0,155,17,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\selector\servlet\ContextDetachingSCL.java,ch.qos.logback.classic.selector.servlet.ContextDetachingSCL,class,6,6,0,6,6,1,0,10,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,3,1,0,5,0,6,3,5,2,0,0,0,29,1,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\helpers\WithLayoutListAppender.java,ch.qos.logback.classic.helpers.WithLayoutListAppender,class,3,3,0,3,6,2,0,7,0,0.5,0.6666667,1.0,4,0,3,0,1,0,4,0,0,0,3,0,1,0,0,2,0,0,0,26,2,0,1,0,0,1,0,4,0,4,1,0,0,0,24,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\processor\RootLoggerModelHandler.java,ch.qos.logback.classic.model.processor.RootLoggerModelHandler,class,9,10,1,9,8,2,0,11,8,0.6,0.1,0.1,5,1,4,0,1,0,5,0,0,0,2,0,0,0,0,2,0,0,1,38,3,0,1,0,0,3,0,8,2,7,1,0,0,0,44,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DuplicateMessageFilter.java,ch.qos.logback.classic.turbo.DuplicateMessageFilter,class,6,6,0,6,8,3,0,4,3,0.7428571,0.42857143,1.0,7,0,7,0,0,0,7,0,0,0,5,2,4,1,0,0,2,0,0,37,4,0,0,0,0,0,2,9,0,6,1,0,0,0,55,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\joran\action\PropertiesConfiguratorAction.java,ch.qos.logback.classic.joran.action.PropertiesConfiguratorAction,class,2,2,0,2,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\NamedConverter.java,ch.qos.logback.classic.pattern.NamedConverter$CacheMissCalculator,innerclass,0,0,0,0,3,1,0,0,0,0.0,1.0,1.0,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,16,2,0,0,0,1,0,3,6,4,4,1,0,0,0,26,0,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\BasicConfigurator.java,ch.qos.logback.classic.BasicConfigurator,class,9,9,0,9,2,2,0,9,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,2,0,4,0,4,0,0,0,0,39,1,0
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\TargetLengthBasedClassNameAbbreviator2.java,ch.qos.logback.classic.pattern.TargetLengthBasedClassNameAbbreviator2,class,3,4,1,3,19,1,0,10,4,0.4,0.3,0.3,5,2,2,0,0,3,5,0,0,0,1,0,0,0,0,1,1,0,1,78,4,4,6,0,3,2,23,22,13,16,2,0,0,0,64,1,0
