file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\ElementSelector.java,ch.qos.logback.core.joran.spi.ElementSelector,ElementSelector/1[java.lang.String],true,46,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\ElementSelector.java,ch.qos.logback.core.joran.spi.ElementSelector,ElementSelector/0,true,32,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\ElementSelector.java,ch.qos.logback.core.joran.spi.ElementSelector,fullPathMatch/1[ch.qos.logback.core.joran.spi.ElementPath],false,50,2,4,1,3,4,3,12,3,2,1,3,1,1,1,1,0,0,0,1,2,0,2,0,0,0,13,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\ElementSelector.java,ch.qos.logback.core.joran.spi.ElementSelector,getTailMatchLength/1[ch.qos.logback.core.joran.spi.ElementPath],false,70,2,2,1,1,7,3,23,3,7,1,3,1,1,1,3,0,3,0,6,7,2,2,0,0,0,35,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\ElementSelector.java,ch.qos.logback.core.joran.spi.ElementSelector,"equalityCheck/2[java.lang.String,java.lang.String]",false,142,0,4,4,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\ElementSelector.java,ch.qos.logback.core.joran.spi.ElementSelector,getPrefixMatchLength/1[ch.qos.logback.core.joran.spi.ElementPath],false,112,2,2,1,1,7,3,23,3,7,1,3,1,1,1,3,0,3,0,6,7,0,2,0,0,0,35,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\ElementSelector.java,ch.qos.logback.core.joran.spi.ElementSelector,ElementSelector/1[java.util.List<java.lang.String>],true,36,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\spi\ElementSelector.java,ch.qos.logback.core.joran.spi.ElementSelector,hashCode/0,false,171,1,2,0,2,2,4,8,1,3,0,4,0,0,1,0,0,0,0,2,4,0,1,0,0,0,7,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\ZipCompressionStrategy.java,ch.qos.logback.core.rolling.helper.ZipCompressionStrategy,"compress/3[java.lang.String,java.lang.String,java.lang.String]",false,35,6,6,0,6,8,10,37,3,7,3,10,1,1,1,2,1,1,18,2,8,7,2,0,0,0,52,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\ZipCompressionStrategy.java,ch.qos.logback.core.rolling.helper.ZipCompressionStrategy,computeZipEntry/1[java.lang.String],false,106,1,2,1,1,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\pattern\color\BoldBlueCompositeConverter.java,ch.qos.logback.core.pattern.color.BoldBlueCompositeConverter,getForegroundColorCode/1[E],false,30,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,4,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\AppenderRefAction.java,ch.qos.logback.core.joran.action.AppenderRefAction,"validPreconditions/3[ch.qos.logback.core.joran.spi.SaxEventInterpretationContext,java.lang.String,org.xml.sax.Attributes]",false,26,3,3,0,3,1,2,5,1,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\action\AppenderRefAction.java,ch.qos.logback.core.joran.action.AppenderRefAction,"buildCurrentModel/3[ch.qos.logback.core.joran.spi.SaxEventInterpretationContext,java.lang.String,org.xml.sax.Attributes]",false,34,4,3,0,3,1,2,6,1,2,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,4,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\server\AbstractServerSocketAppender.java,ch.qos.logback.core.net.server.AbstractServerSocketAppender$Anonymous1,visit/1[ch.qos.logback.core.net.server.RemoteReceiverClient],false,103,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEvent.java,ch.qos.logback.core.joran.event.SaxEvent,getQName/0,false,46,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEvent.java,ch.qos.logback.core.joran.event.SaxEvent,getLocator/0,false,38,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEvent.java,ch.qos.logback.core.joran.event.SaxEvent,getNamespaceURI/0,false,42,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEvent.java,ch.qos.logback.core.joran.event.SaxEvent,getLocalName/0,false,34,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEvent.java,ch.qos.logback.core.joran.event.SaxEvent,"SaxEvent/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Locator]",true,26,2,1,0,1,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\AbstractSocketAppender.java,ch.qos.logback.core.net.AbstractSocketAppender$Anonymous1,run/0,false,151,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\server\ServerRunner.java,ch.qos.logback.core.net.server.ServerRunner,isRunning/0,false,31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\server\ServerRunner.java,ch.qos.logback.core.net.server.ServerRunner,stop/0,false,38,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\server\ServerRunner.java,ch.qos.logback.core.net.server.ServerRunner,accept/1[ch.qos.logback.core.net.server.ClientVisitor<T>],false,49,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\AppenderRefDependencyAnalyser.java,ch.qos.logback.core.model.processor.AppenderRefDependencyAnalyser,getSupportedModelClass/0,false,32,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\AppenderRefDependencyAnalyser.java,ch.qos.logback.core.model.processor.AppenderRefDependencyAnalyser,"handle/2[ch.qos.logback.core.model.processor.ModelInterpretationContext,ch.qos.logback.core.model.Model]",false,37,4,5,0,5,2,9,8,0,5,2,9,0,0,1,0,0,0,0,0,3,0,1,0,0,2,16,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\AppenderRefDependencyAnalyser.java,ch.qos.logback.core.model.processor.AppenderRefDependencyAnalyser,AppenderRefDependencyAnalyser/1[ch.qos.logback.core.Context],true,27,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,eventMarksEndOfLife/1[E],false,245,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1028,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setPassword/1[java.lang.String],false,619,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,buildSessionFromProperties/0,false,153,4,4,0,4,8,8,28,1,2,0,8,0,0,0,2,0,0,5,0,3,0,2,0,0,0,27,2,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,checkEntryConditions/0,false,256,2,2,0,2,4,2,15,4,0,0,2,0,0,0,2,0,0,5,0,0,3,1,0,0,0,45,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getJndiLocation/0,false,631,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getToList/0,false,315,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setSmtpHost/1[java.lang.String],false,456,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setCyclicBufferTracker/1[ch.qos.logback.core.spi.CyclicBufferTracker<E>],false,533,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,"fillBuffer/2[ch.qos.logback.core.helpers.CyclicBuffer<E>,java.lang.StringBuffer]",false,411,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1028,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,isSSL/0,false,589,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setDiscriminator/1[ch.qos.logback.core.sift.Discriminator<E>],false,541,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setLocalhost/1[java.lang.String],false,525,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setSTARTTLS/1[boolean],false,585,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setCharsetEncoding/1[java.lang.String],false,667,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,isSessionViaJNDI/0,false,646,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,start/0,false,120,4,5,0,5,4,4,13,1,0,0,4,0,0,0,2,0,0,1,0,5,0,1,0,0,0,31,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,"sendBuffer/2[ch.qos.logback.core.helpers.CyclicBuffer<E>,E]",false,329,10,12,0,12,12,29,63,1,13,2,29,0,0,0,7,1,1,6,3,15,1,3,0,0,0,72,4,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setSessionViaJNDI/1[boolean],false,657,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setLayout/1[ch.qos.logback.core.Layout<E>],false,675,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getToAsListOfString/0,false,573,2,1,0,1,2,2,7,1,1,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getPassword/0,false,615,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setSMTPHost/1[java.lang.String],false,448,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,append/1[E],false,194,8,16,0,16,9,16,39,1,5,1,16,0,0,0,0,1,0,4,1,8,2,3,0,0,0,79,4,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getSmtpHost/0,false,470,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getSMTPPort/0,false,497,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setSmtpPort/1[int],false,488,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getUsername/0,false,607,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,lookupSessionInJNDI/0,false,141,2,2,0,2,2,4,12,2,2,0,4,0,0,0,0,1,0,4,0,2,2,1,0,0,0,25,2,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setSubject/1[java.lang.String],false,439,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getSmtpPort/0,false,506,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,parseAddress/1[E],false,288,5,2,0,2,5,8,20,2,6,1,8,0,0,1,2,1,0,3,2,6,1,3,0,0,0,20,2,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getLocalhost/0,false,510,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setEvaluator/1[ch.qos.logback.core.boolex.EventEvaluator<E>],false,603,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getFrom/0,false,416,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setAsynchronousSending/1[boolean],false,557,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setJndiLocation/1[java.lang.String],false,642,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,isSTARTTLS/0,false,581,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,"subAppend/2[ch.qos.logback.core.helpers.CyclicBuffer<E>,E]",false,247,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1028,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,"updateMimeMsg/3[ch.qos.logback.core.net.MimeMessage,ch.qos.logback.core.helpers.CyclicBuffer<E>,E]",false,322,3,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,makeNewToPatternLayout/1[java.lang.String],false,571,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1028,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,addTo/1[java.lang.String],false,561,4,3,0,3,3,6,9,0,1,1,6,0,0,0,2,0,0,1,1,1,0,1,0,0,0,15,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setSSL/1[boolean],false,593,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getSMTPHost/0,false,463,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,makeSubjectLayout/1[java.lang.String],false,107,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1028,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getDiscriminator/0,false,537,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setSMTPPort/1[int],false,479,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getCharsetEncoding/0,false,627,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getCyclicBufferTracker/0,false,529,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getAddress/1[java.lang.String],false,279,2,1,0,1,2,1,9,2,0,1,1,0,0,0,0,1,0,2,0,0,1,1,0,0,0,12,0,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setUsername/1[java.lang.String],false,611,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,setFrom/1[java.lang.String],false,431,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,isAsynchronousSending/0,false,545,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,stop/0,false,275,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,33,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getSubject/0,false,423,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\SMTPAppenderBase.java,ch.qos.logback.core.net.SMTPAppenderBase,getLayout/0,false,671,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
