file,class,method,variable,usage
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SocketNode.java,ch.qos.logback.classic.net.SocketNode,run/0,loggerContext,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SocketNode.java,ch.qos.logback.classic.net.SocketNode,run/0,socketServer,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SocketNode.java,ch.qos.logback.classic.net.SocketNode,toString/0,remoteSocketAddress,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SocketNode.java,ch.qos.logback.classic.net.SocketNode,close/0,logger,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SocketNode.java,ch.qos.logback.classic.net.SocketNode,close/0,hardenedLoggingEventInputStream,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SocketNode.java,ch.qos.logback.classic.net.SocketNode,close/0,closed,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SocketNode.java,ch.qos.logback.classic.net.SocketNode,"SocketNode/3[ch.qos.logback.classic.net.SimpleSocketServer,java.net.Socket,ch.qos.logback.classic.LoggerContext]",remoteSocketAddress,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SocketNode.java,ch.qos.logback.classic.net.SocketNode,"SocketNode/3[ch.qos.logback.classic.net.SimpleSocketServer,java.net.Socket,ch.qos.logback.classic.LoggerContext]",logger,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SocketNode.java,ch.qos.logback.classic.net.SocketNode,"SocketNode/3[ch.qos.logback.classic.net.SimpleSocketServer,java.net.Socket,ch.qos.logback.classic.LoggerContext]",socket,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SocketNode.java,ch.qos.logback.classic.net.SocketNode,"SocketNode/3[ch.qos.logback.classic.net.SimpleSocketServer,java.net.Socket,ch.qos.logback.classic.LoggerContext]",loggerContext,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SocketNode.java,ch.qos.logback.classic.net.SocketNode,"SocketNode/3[ch.qos.logback.classic.net.SimpleSocketServer,java.net.Socket,ch.qos.logback.classic.LoggerContext]",socketServer,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,updateMaskIfNecessary/1[long],MASK_DECREASE_THRESHOLD,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,updateMaskIfNecessary/1[long],lastMaskCheck,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,updateMaskIfNecessary/1[long],MASK_INCREASE_THRESHOLD,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,updateMaskIfNecessary/1[long],mask,5
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,updateMaskIfNecessary/1[long],MAX_MASK,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,detachReconfigurationToNewThread/0,configurationWatchList,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,disableSubsequentReconfiguration/0,nextCheck,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,start/0,configurationWatchList,5
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,start/0,mainConfigurationURL,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,start/0,refreshPeriod,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,updateNextCheck/1[long],refreshPeriod,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,updateNextCheck/1[long],nextCheck,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,toString/0,invocationCounter,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,"decide/6[ch.qos.logback.classic.turbo.Marker,ch.qos.logback.classic.Logger,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object[],java.lang.Throwable]",configurationWatchList,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,"decide/6[ch.qos.logback.classic.turbo.Marker,ch.qos.logback.classic.Logger,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object[],java.lang.Throwable]",invocationCounter,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,"decide/6[ch.qos.logback.classic.turbo.Marker,ch.qos.logback.classic.Logger,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object[],java.lang.Throwable]",mask,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,setRefreshPeriod/1[long],refreshPeriod,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,changeDetected/1[long],configurationWatchList,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,changeDetected/1[long],nextCheck,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\ReconfigureOnChangeFilter.java,ch.qos.logback.classic.turbo.ReconfigureOnChangeFilter,getRefreshPeriod/0,refreshPeriod,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\util\DefaultClassNameHelper.java,ch.qos.logback.classic.model.util.DefaultClassNameHelper,"injectDefaultComponentClasses/2[ch.qos.logback.classic.model.util.Model,ch.qos.logback.classic.model.util.Model]",tupleList,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\util\DefaultClassNameHelper.java,ch.qos.logback.classic.model.util.DefaultClassNameHelper,"applyInjectionRules/2[ch.qos.logback.classic.model.util.Model,ch.qos.logback.classic.model.util.Model]",tupleList,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\ThrowableProxyConverter.java,ch.qos.logback.classic.pattern.ThrowableProxyConverter,convert/1[ch.qos.logback.classic.spi.ILoggingEvent],evaluatorList,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\ThrowableProxyConverter.java,ch.qos.logback.classic.pattern.ThrowableProxyConverter,convert/1[ch.qos.logback.classic.spi.ILoggingEvent],errorCount,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\ThrowableProxyConverter.java,ch.qos.logback.classic.pattern.ThrowableProxyConverter,"subjoinSTEPArray/3[java.lang.StringBuilder,int,ch.qos.logback.classic.spi.IThrowableProxy]",lengthOption,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\ThrowableProxyConverter.java,ch.qos.logback.classic.pattern.ThrowableProxyConverter,stop/0,evaluatorList,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\ThrowableProxyConverter.java,ch.qos.logback.classic.pattern.ThrowableProxyConverter,addEvaluator/1[ch.qos.logback.classic.pattern.EventEvaluator<ch.qos.logback.classic.spi.ILoggingEvent>],evaluatorList,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\ThrowableProxyConverter.java,ch.qos.logback.classic.pattern.ThrowableProxyConverter,start/0,lengthOption,5
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\ThrowableProxyConverter.java,ch.qos.logback.classic.pattern.ThrowableProxyConverter,isIgnoredStackTraceLine/1[java.lang.String],ignoredStackTraceLines,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\ThrowableProxyConverter.java,ch.qos.logback.classic.pattern.ThrowableProxyConverter,addIgnoreStackTraceLine/1[java.lang.String],ignoredStackTraceLines,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\ThrowableProxyConverter.java,ch.qos.logback.classic.pattern.ThrowableProxyConverter,throwableProxyToString/1[ch.qos.logback.classic.spi.IThrowableProxy],BUILDER_CAPACITY,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\processor\PropertiesConfiguratorModelHandler.java,ch.qos.logback.classic.model.processor.PropertiesConfiguratorModelHandler,"detachedHandle/3[ch.qos.logback.classic.model.processor.ContextAwarePropertyContainer,ch.qos.logback.classic.model.processor.Model,java.lang.Boolean]",CREATE_CWL_IF_NOT_ALREADY_CREATED,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\processor\PropertiesConfiguratorModelHandler.java,ch.qos.logback.classic.model.processor.PropertiesConfiguratorModelHandler,"detachedHandle/3[ch.qos.logback.classic.model.processor.ContextAwarePropertyContainer,ch.qos.logback.classic.model.processor.Model,java.lang.Boolean]",inError,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\processor\PropertiesConfiguratorModelHandler.java,ch.qos.logback.classic.model.processor.PropertiesConfiguratorModelHandler,"getInputStream/2[ch.qos.logback.classic.model.processor.ContextAwarePropertyContainer,ch.qos.logback.classic.model.processor.ResourceModel]",CREATE_CWL_IF_NOT_ALREADY_CREATED,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\KeyValuePairConverter.java,ch.qos.logback.classic.pattern.KeyValuePairConverter,optionStrToSpec/1[java.lang.String],SINGLE_OPTION_STR,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\KeyValuePairConverter.java,ch.qos.logback.classic.pattern.KeyValuePairConverter,optionStrToSpec/1[java.lang.String],DOUBLE_OPTION_STR,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\KeyValuePairConverter.java,ch.qos.logback.classic.pattern.KeyValuePairConverter,optionStrToSpec/1[java.lang.String],NONE_OPTION_STR,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\KeyValuePairConverter.java,ch.qos.logback.classic.pattern.KeyValuePairConverter,convert/1[ch.qos.logback.classic.spi.ILoggingEvent],valueQuoteSpec,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\KeyValuePairConverter.java,ch.qos.logback.classic.pattern.KeyValuePairConverter,start/0,valueQuoteSpec,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\joran\ReconfigureOnChangeTask.java,ch.qos.logback.classic.joran.ReconfigureOnChangeTask,"fallbackConfiguration/3[ch.qos.logback.classic.LoggerContext,ch.qos.logback.classic.joran.Model,java.net.URL]",RE_REGISTERING_PREVIOUS_SAFE_CONFIGURATION,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\joran\ReconfigureOnChangeTask.java,ch.qos.logback.classic.joran.ReconfigureOnChangeTask,"fallbackConfiguration/3[ch.qos.logback.classic.LoggerContext,ch.qos.logback.classic.joran.Model,java.net.URL]",FALLING_BACK_TO_SAFE_CONFIGURATION,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\joran\ReconfigureOnChangeTask.java,ch.qos.logback.classic.joran.ReconfigureOnChangeTask,setScheduledFuture/1[java.util.concurrent.ScheduledFuture<?>],scheduledFuture,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\joran\ReconfigureOnChangeTask.java,ch.qos.logback.classic.joran.ReconfigureOnChangeTask,cancelFutureInvocationsOfThisTaskInstance/0,scheduledFuture,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\joran\ReconfigureOnChangeTask.java,ch.qos.logback.classic.joran.ReconfigureOnChangeTask,toString/0,birthdate,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\joran\ReconfigureOnChangeTask.java,ch.qos.logback.classic.joran.ReconfigureOnChangeTask,run/0,DETECTED_CHANGE_IN_CONFIGURATION_FILES,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\CallerData.java,ch.qos.logback.classic.spi.CallerData,"extract/4[java.lang.Throwable,java.lang.String,int,java.util.List<java.lang.String>]",EMPTY_CALLER_DATA_ARRAY,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\CallerData.java,ch.qos.logback.classic.spi.CallerData,"extract/4[java.lang.Throwable,java.lang.String,int,java.util.List<java.lang.String>]",LINE_NA,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\CallerData.java,ch.qos.logback.classic.spi.CallerData,"isInFrameworkSpace/3[java.lang.String,java.lang.String,java.util.List<java.lang.String>]",SLF4J_BOUNDARY,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\CallerData.java,ch.qos.logback.classic.spi.CallerData,"isInFrameworkSpace/3[java.lang.String,java.lang.String,java.util.List<java.lang.String>]",LOG4J_CATEGORY,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\CallerData.java,ch.qos.logback.classic.spi.CallerData,naInstance/0,LINE_NA,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,setAdditivity/1[java.lang.String],additivity,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,equals/1[java.lang.Object],additivity,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,equals/1[java.lang.Object],level,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,equals/1[java.lang.Object],name,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,setLevel/1[java.lang.String],level,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,getAdditivity/0,additivity,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,getName/0,name,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,setName/1[java.lang.String],name,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,toString/0,name,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,mirror/1[ch.qos.logback.classic.model.Model],additivity,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,mirror/1[ch.qos.logback.classic.model.Model],level,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,mirror/1[ch.qos.logback.classic.model.Model],name,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,getLevel/0,level,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,hashCode/0,additivity,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,hashCode/0,level,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\model\LoggerModel.java,ch.qos.logback.classic.model.LoggerModel,hashCode/0,name,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\TurboFilter.java,ch.qos.logback.classic.turbo.TurboFilter,stop/0,start,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\TurboFilter.java,ch.qos.logback.classic.turbo.TurboFilter,isStarted/0,start,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\TurboFilter.java,ch.qos.logback.classic.turbo.TurboFilter,setName/1[java.lang.String],name,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\TurboFilter.java,ch.qos.logback.classic.turbo.TurboFilter,start/0,start,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\TurboFilter.java,ch.qos.logback.classic.turbo.TurboFilter,getName/0,name,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SMTPAppender.java,ch.qos.logback.classic.net.SMTPAppender,"subAppend/2[ch.qos.logback.classic.net.CyclicBuffer<ch.qos.logback.classic.spi.ILoggingEvent>,ch.qos.logback.classic.spi.ILoggingEvent]",includeCallerData,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SMTPAppender.java,ch.qos.logback.classic.net.SMTPAppender,makeSubjectLayout/1[java.lang.String],DEFAULT_SUBJECT_PATTERN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SMTPAppender.java,ch.qos.logback.classic.net.SMTPAppender,isIncludeCallerData/0,includeCallerData,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SMTPAppender.java,ch.qos.logback.classic.net.SMTPAppender,setIncludeCallerData/1[boolean],includeCallerData,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ThrowableProxyUtil.java,ch.qos.logback.classic.spi.ThrowableProxyUtil,"recursiveAppend/4[java.lang.StringBuilder,java.lang.String,int,ch.qos.logback.classic.spi.IThrowableProxy]",SUPPRESSED_EXCEPTION_INDENT,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ThrowableProxyUtil.java,ch.qos.logback.classic.spi.ThrowableProxyUtil,"subjoinSTEPArray/2[java.lang.StringBuilder,ch.qos.logback.classic.spi.IThrowableProxy]",REGULAR_EXCEPTION_INDENT,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ThrowableProxyUtil.java,ch.qos.logback.classic.spi.ThrowableProxyUtil,asString/1[ch.qos.logback.classic.spi.IThrowableProxy],BUILDER_CAPACITY,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ThrowableProxyUtil.java,ch.qos.logback.classic.spi.ThrowableProxyUtil,asString/1[ch.qos.logback.classic.spi.IThrowableProxy],REGULAR_EXCEPTION_INDENT,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSSLSocketServer.java,ch.qos.logback.classic.net.SimpleSSLSocketServer,getServerSocketFactory/0,socketFactory,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSSLSocketServer.java,ch.qos.logback.classic.net.SimpleSSLSocketServer,"SimpleSSLSocketServer/3[ch.qos.logback.classic.LoggerContext,int,javax.net.ssl.SSLContext]",socketFactory,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,"ClassPackagingData/2[java.lang.String,java.lang.String]",codeLocation,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,"ClassPackagingData/2[java.lang.String,java.lang.String]",exact,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,"ClassPackagingData/2[java.lang.String,java.lang.String]",version,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,getVersion/0,version,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,isExact/0,exact,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,setCodeLocation/1[java.lang.String],codeLocation,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,hashCode/0,codeLocation,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,setExact/1[boolean],exact,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,equals/1[java.lang.Object],codeLocation,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,equals/1[java.lang.Object],exact,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,equals/1[java.lang.Object],version,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,"ClassPackagingData/3[java.lang.String,java.lang.String,boolean]",codeLocation,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,"ClassPackagingData/3[java.lang.String,java.lang.String,boolean]",exact,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,"ClassPackagingData/3[java.lang.String,java.lang.String,boolean]",version,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,getCodeLocation/0,codeLocation,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\ClassPackagingData.java,ch.qos.logback.classic.spi.ClassPackagingData,setVersion/1[java.lang.String],version,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\LoggingEvent.java,ch.qos.logback.classic.spi.LoggingEvent,setCallerData/1[java.lang.StackTraceElement[]],callerDataArray,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\LoggingEvent.java,ch.qos.logback.classic.spi.LoggingEvent,setLoggerName/1[java.lang.String],loggerName,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\spi\LoggingEvent.java,ch.qos.logback.classic.spi.LoggingEvent,initTmestampFields/1[java.time.Instant],timeStamp,1
